time,x1,x2,x3,y1,y2,y3,z1,z2,z3
7.229260797666637,-0.05527859709478132,0.07993963654973257,0.06874728908606538,0.6213632168007595,1.1574800614449576,-0.19617196023216865,0.8934624461561229,0.021602027891245018,-0.10149713244671818
7.234469198817694,-0.059276759191813466,0.08313709489009312,0.06804065101628763,0.6126389239703189,1.1637993535972935,-0.19884435438508846,0.8835221198267289,0.04551466227510393,-0.1016796344235568
7.23967759996875,-0.06321627822253753,0.08606243455054208,0.0672835369319306,0.6037978622837474,1.1698539986281788,-0.20155927569328458,0.8725235467098131,0.07015150994217326,-0.10184732731961589
7.244886001119807,-0.06706019223691796,0.08870219241050843,0.06648073178907875,0.594827190183951,1.1756504647809376,-0.2043182063540155,0.8605037135371785,0.09541627387910126,-0.10204005221232787
7.2500944022708635,-0.07077405249569349,0.09104692561983362,0.06563880737543618,0.5857126753063159,1.1811961051511553,-0.2071219439742928,0.8475086745863923,0.12121078189440238,-0.10229717255982933
7.25530280342192,-0.07432666178318593,0.09309165469874976,0.06476607517455578,0.5764390394318184,1.1864989256834602,-0.20997066724200453,0.8335926842321886,0.14743667116475745,-0.10265545126607296
7.2605112045729765,-0.07769021169108262,0.09483572946039188,0.06387232302283562,0.5669902593476908,1.1915674400555172,-0.21286401574796332,0.8188173669866958,0.17399645957347404,-0.1031469928060481
7.265719605724033,-0.08084087175178088,0.09628302649136543,0.0629684642815386,0.557350001226757,1.1964103757859497,-0.2158011933963777,0.803250587486765,0.20079538384606777,-0.10379693936657473
7.27092800687509,-0.08375910309947181,0.09744197258193074,0.06206619595444037,0.5475019256418492,1.2010364548416885,-0.21878104552772626,0.7869655967674813,0.22774265951541878,-0.10462207771343185
7.276136408026146,-0.08642966733930468,0.09832525024115558,0.061177583359104115,0.5374299405064064,1.2054542069569194,-0.22180212352305764,0.770040190062244,0.25475226794906164,-0.10562989003208698
7.281344809177203,-0.08884207784438283,0.09894978803556186,0.060314416185041714,0.527118629366525,1.209671587510296,-0.22486279425402267,0.7525554009720918,0.28174481962660597,-0.10681749093650857
7.28655321032826,-0.09099059844510843,0.09933650079253012,0.0594878307776124,0.5165534181028233,1.2136957892471019,-0.22796127933323185,0.7345947632905805,0.308648180129331,-0.10817175560653268
7.291761611479316,-0.09287414346740203,0.0995098955044677,0.058707941669880616,0.5057207463483657,1.217533025380645,-0.23109569383836104,0.7162433841174145,0.3353979556834448,-0.10966987748366952
7.296970012630373,-0.09449647191145093,0.09949774478379447,0.05798306942989458,0.49460839667045847,1.2211881051566769,-0.23426412927058943,0.6975864496464141,0.36193911073905227,-0.11128027972548751
7.30217841378143,-0.09586603198519236,0.09933073851155211,0.05731956346059902,0.48320554099090446,1.2246642892753454,-0.23746465735336875,0.6787085250118742,0.3882261243580014,-0.11296393880717406
7.307386814932486,-0.09699570514340598,0.09904196496617339,0.05672163336781829,0.4715028313875176,1.227963079896941,-0.2406953509635875,0.6596924391933371,0.4142231831182377,-0.11467628288682692
7.312595216083543,-0.09790271476519183,0.09866634422313908,0.05619082459884132,0.4594925603528628,1.2310838637916937,-0.24395432074325546,0.6406177078161215,0.43990521890498185,-0.11636988390993411
7.3178036172346,-0.09860836014009647,0.09824022895147005,0.055726100483008405,0.44716866427553953,1.234023813400596,-0.24723971642559756,0.621559720693643,0.465257818537961,-0.1179962402259799
7.323012018385657,-0.0991376322190824,0.09780079606120352,0.055323933621183916,0.43452677190364924,1.236777729821365,-0.25054975359726206,0.6025884223147748,0.4902772833014736,-0.11950826955699835
7.328220419536713,-0.09951887449964981,0.09738537903230274,0.05497824411510166,0.4215642244014479,1.2393378423274417,-0.25388271956117786,0.5837668320119618,0.5149709537573872,-0.12086351380255218
7.33342882068777,-0.09978338967772682,0.09703104391975373,0.054680784561463414,0.4082800942591805,1.2416938100007102,-0.25723700990950643,0.5651502105769471,0.5393568938692834,-0.12202534118587725
7.338637221838827,-0.09996487965282484,0.09677382216335659,0.054421455349183,0.39467518674410973,1.2438326543769112,-0.26061115787019107,0.546784575396555,0.5634637458648135,-0.12296572076843826
7.343845622989883,-0.10009898470103873,0.09664816196492508,0.05418867421705855,0.3807520323642453,1.245738770689334,-0.2640038614367253,0.5287057152228638,0.5873304329313151,-0.12366685198972188
7.34905402414094,-0.1002227237162394,0.096686394325655,0.05396991873027324,0.36651492785992473,1.247394047504017,-0.2674140605495893,0.5109384106345503,0.6110056043955612,-0.12412157640237648
7.354262425291997,-0.10037377423328779,0.09691792028789682,0.05375227841382762,0.35196989262097145,1.2487779615912693,-0.2708409661246433,0.4934952613065902,0.6345469826772525,-0.12433528195550714
7.3594708264430535,-0.1005900055877113,0.09736885051828677,0.05352292309636819,0.33712471799725274,1.2498677679952093,-0.2742841442547418,0.4763764434214874,0.6580206891155393,-0.12432509668162063
7.3646792275941095,-0.10090866768090179,0.0980612648961518,0.05326974631715856,0.32198896235483027,1.2506387742440048,-0.27774359364971585,0.45956920191680506,0.6815000887733323,-0.12411973836003488
7.3698876287451665,-0.10136572204371615,0.09901261735110521,0.052981886214901304,0.3065739166398716,1.2510645841175503,-0.2812197881442216,0.4430476005832155,0.7050647149239081,-0.12375930541436493
7.375096029896223,-0.10199537384461395,0.10023545834122134,0.0526500641123131,0.2908926667770475,1.251117411939744,-0.28471378615661586,0.42677297522690355,0.7287991869168666,-0.1232930337172706
7.380304431047279,-0.10282911406425212,0.10173665617011464,0.052267171512897684,0.2749600122059197,1.2507685323938071,-0.2882272763633906,0.4106943397754911,0.7527912082212779,-0.12277795673210347
7.385512832198336,-0.10389521878105493,0.10351705969649844,0.05182853695966495,0.258792426984612,1.249988591102986,-0.2917626146767731,0.394749049754423,0.7771302399772606,-0.12227731247132394
7.390721233349393,-0.10521836496852019,0.10557134301933484,0.051332023791607256,0.24240806645662172,1.2487479861845205,-0.2953229015527587,0.3788639795346026,0.8019059387156863,-0.12185787272625735
7.395929634500449,-0.10681876484204447,0.10788743719487075,0.05077830990487745,0.2258265883683109,1.2470174354382169,-0.2989119676161325,0.36295724348767877,0.8272054358311889,-0.12158744313948727
7.401138035651506,-0.1087118718172814,0.11044643036583401,0.05017086921730356,0.2090690626523854,1.2447682932806854,-0.30253437136090244,0.3469395263200904,0.8531118235464548,-0.12153304641801468
