time,x1,x2,x3,y1,y2,y3,z1,z2,z3
0.71,-0.0909425008411758,-0.0134613934686647,0.030856309145796828,0.10296165176985667,0.007533301556733912,0.005715078010339244,-0.08635599384185817,-0.016689619350966113,-0.018246171216666725
0.72,-0.11161224562497322,-0.015236859162043427,0.030394132829853378,0.10374911081711678,0.007718714181368422,0.0059138186149997945,-0.08425750008042832,-0.016490578795096432,-0.01855041987745793
0.73,-0.1317364966957901,-0.01695664395312623,0.029908278856709804,0.10451400491897646,0.007902626673365271,0.0061154124216046424,-0.08194867928264822,-0.016272059444021617,-0.018847281923492963
0.74,-0.15126561544665512,-0.018616249250351158,0.029399162539079683,0.10525427874102321,0.008084864799662394,0.006319781291350619,-0.07943560991395163,-0.016034574444930387,-0.01913639636322827
0.75,-0.17015143472216857,-0.020211329202778194,0.028867221757916235,0.1059679379220471,0.008265259395372454,0.006526844349907579,-0.07672489235673871,-0.015778683575960815,-0.019417412521978806
0.76,-0.1883475215077704,-0.021737714365023357,0.028312919736910667,0.10665305995551401,0.008443647223226299,0.006736518380760901,-0.07382358501827452,-0.015504988079467054,-0.01968999201132608
0.77,-0.20580905122098292,-0.023191400473841082,0.027736744005391473,0.10730778898339863,0.00861987055371737,0.006948717679281931,-0.0707392341574477,-0.015214133109947313,-0.019953807941298304
0.78,-0.22249325728337085,-0.024568589929627068,0.027139210370157017,0.10793035440992699,0.00879377850754729,0.007163354331613926,-0.06747981560529222,-0.014906803577797199,-0.020208547464045663
0.79,-0.23835947079520076,-0.02586569543277932,0.02652086327563432,0.10851907254440796,0.008965227177165845,0.0073803382469212,-0.06405372850953049,-0.014583723679301986,-0.020453912012619004
0.8,-0.25336912053544053,-0.02707933998369815,0.025882275803879074,0.10907234660123322,0.009134079626771001,0.0075995771573891206,-0.06046979533457349,-0.014245656896636632,-0.020689617300969822
0.81,-0.2674857690714984,-0.02820636003615685,0.025224049986295387,0.10958866819521842,0.009300205997519585,0.00782097667728771,-0.056737249566677576,-0.013893404999016755,-0.020915393499834286
0.82,-0.2806753004971419,-0.029243821658007093,0.02454681918629483,0.11006662511827471,0.009463484062345555,0.008044440771009739,-0.05286565183206287,-0.013527801160575543,-0.02113098638678026
0.83,-0.2929057940702412,-0.030189009621160803,0.02385124734929479,0.11050489610716396,0.009623798844604965,0.008269871597436168,-0.04886493069894803,-0.013149713315176528,-0.021336156857121848
0.84,-0.3041478846584967,-0.031039459479854398,0.023138030838860686,0.11090226576573245,0.009781043639948944,0.008497169810940753,-0.044745299490439566,-0.012760037575242076,-0.0215306823044384
0.85,-0.3143748161724417,-0.031792962278776406,0.022407898794980428,0.11125762677730086,0.009935120170200156,0.0087262346260903,-0.04051724109112267,-0.0123596970096984,-0.02171435684993936
0.86,-0.32356244156544217,-0.03244756455306745,0.02166161313406441,0.11156997990466426,0.010085938583352796,0.00895696381764465,-0.036191507947061385,-0.011949641643975557,-0.02188699134246422
0.87,-0.33168922845158394,-0.03300156874305773,0.020899968502767072,0.11183843422270155,0.010233417466834566,0.009189253737473747,-0.031779117770496,-0.011530848090387555,-0.02204841335736686
0.88,-0.33873634028703276,-0.0334535385671721,0.020123791770122208,0.1120622104809521,0.010377484013256876,0.009422999759854955,-0.027291258007428806,-0.01110431132442142,-0.02219846714389722
0.89,-0.34468752736339126,-0.033802290340809886,0.01933394318081989,0.11224063659148657,0.010518073717522653,0.009658096212371922,-0.022739329018982294,-0.010671048414153835,-0.02233701364410748
0.9,-0.3495293447443578,-0.034046910702137535,0.018531314260892818,0.11237315664933634,0.01065513093576414,0.00989443656958743,-0.018134858296405414,-0.010232091166741711,-0.02246393058902158
0.91,-0.3532512209414754,-0.034186761928615896,0.017716827200083798,0.11245933377552784,0.010788609055679375,0.010131913585870742,-0.013489460606779836,-0.00978848270184837,-0.02257911250326125
0.92,-0.3558454579141316,-0.03422148193700024,0.01689143485184573,0.11249885011708262,0.010918470496532214,0.010370419295397603,-0.008814837993019615,-0.009341277451643511,-0.022682470705045983
0.93,-0.35730723106955853,-0.03415098428334025,0.016056120733341676,0.11249150684701727,0.011044686709152311,0.01060984501215022,-0.004122779773871767,-0.00889154116080326,-0.02277393330619305
0.94,-0.35763456612299493,-0.03397545410349576,0.015211896275657439,0.11243722320553877,0.011167238031846065,0.010850081525892938,0.0005748941947371805,-0.008440345696501716,-0.0228534445756761
0.95,-0.356828230657451,-0.033695337235728484,0.014359799660618134,0.1123360320110013,0.011286113282796738,0.011091019388377834,0.005266374423671698,-0.007988765274062639,-0.022920964250859953
0.96,-0.35489180144876775,-0.033311346871029504,0.013500895953218878,0.11218808244571274,0.011401309974010941,0.01133254874756719,0.009939841257057522,-0.0075378783159511294,-0.02297646792467869
0.97,-0.3518317016305528,-0.03282446250305346,0.012636270413638774,0.11199364159141241,0.011512834276971102,0.011574559622206158,0.014583583776369004,-0.007088756586697909,-0.023019945930893
0.98,-0.3476572006691712,-0.03223592985873931,0.011767028399467869,0.11175309442819786,0.011620701020241264,0.011816941907089446,0.019186001662520987,-0.006642465022715574,-0.023051403325069716
0.99,-0.3423804143637447,-0.031547260898310246,0.01089429536570705,0.11146694383452489,0.011724933689467117,0.01205958537306134,0.023735605195869182,-0.006200061732298554,-0.02307085988458181
1.0,-0.336016303989995,-0.03076023371187032,0.010019216817916869,0.1111358105517349,0.01182556442401337,0.012302379668179656,0.02822101577218692,-0.005762597945815082,-0.023078350100213054
1.01,-0.3285824578553512,-0.02987686762750159,0.009142948858068536,0.11076042413490154,0.011922633177033796,0.012545214595511394,0.03263106915920641,-0.0053311079712028055,-0.02307392125565144
1.02,-0.3200990657828733,-0.028899424170495517,0.008266663301127334,0.11034162189893552,0.01201618764592722,0.012787980073506896,0.036954752986044476,-0.0049066149680462665,-0.02305763379466933
1.03,-0.31058892165560237,-0.027830403933710123,0.0073915416362024125,0.10988034901908371,0.01210628321189244,0.013030566141281692,0.04118126916453376,-0.0044901250175848504,-0.023029560862438975
1.04,-0.30007729945349515,-0.026672530576385498,0.006518766465082193,0.10937765339361248,0.012192982436994763,0.013272863135948228,0.045300128012753085,-0.004082618079733647,-0.022989786940407188
1.05,-0.2885919532534233,-0.02542875082414373,0.005649521502234322,0.10883468564380766,0.01227635506416603,0.013514761692615885,0.049301148255027585,-0.003685047993083433,-0.022938407846295347
1.06,-0.27616311722917536,-0.024102234468989084,0.004784991574805767,0.10825269911397462,0.012356478017204586,0.013756152744390938,0.05317445702192836,-0.00329834247490071,-0.022875530734099415
1.07,-0.26282350565145424,-0.02269637436930775,0.003926362622622685,0.10763304987143811,0.012433435400775308,0.013996927522376605,0.05691048985027299,-0.0029234031211276537,-0.022801274094089906
1.08,-0.24860813224115696,-0.021214767778141783,0.0030748168348730723,0.10697718922292496,0.012507317880524406,0.01423697763908682,0.060500024091261075,-0.00256110188659975,-0.022715766944319506
1.09,-0.23355384201771628,-0.019661169155827617,0.002231521275965555,0.10628664432105188,0.012578220997300741,0.014476195223558957,0.06393424197903173,-0.002212273989593229,-0.022619146506080944
1.1,-0.21769976484583853,-0.018039536034185684,0.0013976383384118253,0.10556303695077947,0.012646246686292635,0.014714472688908683,0.06720466283057829,-0.0018777251852438452,-0.022511560210534905
1.11,-0.20108684536773064,-0.016353978434007654,0.0005743105735985962,0.1048080640537647,0.012711501727550895,0.014951703024143743,0.0703032665724353,-0.0015582193360665446,-0.022393163833840157
1.12,-0.1837578071777822,-0.014608755103049572,-0.0002373403433442146,0.104023496244177,0.012774097625482568,0.015187779813399018,0.07322250146913088,-0.0012544776163366383,-0.02226412134502608
1.13,-0.16575715282256578,-0.012808273516031869,-0.0010362136135434797,0.10321117780869828,0.012834150608850946,0.01542259723593651,0.07595528412318667,-0.0009671785120898048,-0.022124604905992655
1.14,-0.14713116380083663,-0.010957089874639354,-0.0018212293143828598,0.10237302670652292,0.01289178163077556,0.015656050066145347,0.07849499947511779,-0.0006969578211220862,-0.021974794871510484
1.15,-0.12792775557677596,-0.00905989473930786,-0.0025913309698303113,0.10151102856237511,0.012947115899081417,0.01588803371921516,0.08083551252561778,-0.0004444072781081342,-0.021814879472132148
1.16,-0.1081959179163304,-0.007121458034562649,-0.003345495791187374,0.100627213477814,0.013000280943150554,0.01611844428289067,0.08297119881426093,-0.00021007033611593652,-0.02164505329316216
1.17,-0.08798616877246668,-0.005146673437631994,-0.00408272747483438,0.0997236748346612,0.013051408060839495,0.016347178365766615,0.08489691623185672,5.5543657456151436e-6,-0.021465518294646314
1.18,-0.06734999284118143,-0.0031405016004461724,-0.004802066330353163,0.09880254603410961,0.01310063065871876,0.01657413347990893,0.08660807860420561,0.00020202056387622305,-0.021276483040800834
